ps3,best_match,percent,all_matches,,,,
sprites\lam\1\lam_b21_warai2.png,bmp\tati\lam\1\lam_waraia2,100,"('bmp\\tati\\lam\\1\\lam_waraia2', 23)",,,,
sprites\lam\1\lam_a11_akuwarai3.png,bmp\tati\lam\1\lam_akuwaraia3,100,"('bmp\\tati\\lam\\1\\lam_akuwaraia3', 97)",,,,
sprites\but\1\but_b11_majime7.png,bmp\tati\but\1\but_majimea7,100,"('bmp\\tati\\but\\1\\but_majimea7', 6)",,,,
sprites\ber\1\ber_a21_shian1.png,bmp\tati\ber\1\ber_nayamua1,100,"('bmp\\tati\\ber\\1\\ber_nayamua1', 62)",,,,
sprites\lam\1\lam_a11_futeki1.png,bmp\tati\lam\1\lam_futekia1,100,"('bmp\\tati\\lam\\1\\lam_futekia1', 61)",,,,
sprites\but\1\but_b11_majime4.png,bmp\tati\but\1\but_majimea4,100,"('bmp\\tati\\but\\1\\but_majimea4', 34)",,,,
sprites\lam\1\lam_a11_akuwarai4.png,bmp\tati\lam\1\lam_akuwaraia4,100,"('bmp\\tati\\lam\\1\\lam_akuwaraia4', 51)",,,,
sprites\lam\1\lam_a11_futeki2.png,bmp\tati\lam\1\lam_futekia2,100,"('bmp\\tati\\lam\\1\\lam_futekia2', 78)",,,,
sprites\lam\1\lam_b21_akuwarai1.png,bmp\tati\lam\1\lam_akuwaraia1,100,"('bmp\\tati\\lam\\1\\lam_akuwaraia1', 1)",,,,
sprites\lam\1\lam_a11_akuwarai2.png,bmp\tati\lam\1\lam_akuwaraia2,100,"('bmp\\tati\\lam\\1\\lam_akuwaraia2', 32)",,,,
sprites\but\1\but_b11_nayamu5.png,bmp\tati\but\1\but_nayamua5,100,"('bmp\\tati\\but\\1\\but_nayamua5', 34)",,,,
sprites\but\1\but_b11_futeki5.png,bmp\tati\but\1\but_futekia5,100,"('bmp\\tati\\but\\1\\but_futekia5', 63)",,,,
sprites\wal\1\wal_a11_warai1.png,bmp\tati\wal\1\wal_waraia1,100,"('bmp\\tati\\wal\\1\\wal_waraia1', 40)",,,,
sprites\but\1\but_b11_nayamu4.png,bmp\tati\but\1\but_nayamua4,100,"('bmp\\tati\\but\\1\\but_nayamua4', 47)",,,,
sprites\be2\1\be2_a15_1_houshin2star.png,bmp\tati\be2\1\be2_housinb2,100,"('bmp\\tati\\be2\\1\\be2_housinb2', 20)",,,,
sprites\but\1\but_b11_nayamu1_chiru.png,bmp\tati\but\1\but_nayamua1,100,"('bmp\\tati\\but\\1\\but_nayamua1', 68)",,,,
sprites\but\1\but_b11_majime5.png,bmp\tati\but\1\but_majimea5,100,"('bmp\\tati\\but\\1\\but_majimea5', 19)",,,,
sprites\bea\1\bea_a31_akuwarai2.png,bmp\tati\bea\1\bea_akuwaraia2,100,"('bmp\\tati\\bea\\1\\bea_akuwaraia2', 14)",,,,
sprites\but\1\but_b22_kuyasigaru1.png,bmp\tati\but\1\but_kuyasigarua1,100,"('bmp\\tati\\but\\1\\but_kuyasigarua1', 27)",,,,
sprites\bea\1\bea_a21_akuwarai2.png,bmp\tati\bea\1\bea_akuwaraia2,100,"('bmp\\tati\\bea\\1\\bea_akuwaraia2', 18)",,,,
sprites\bea\1\bea_a11_futeki1.png,bmp\tati\bea\1\bea_futekia1,100,"('bmp\\tati\\bea\\1\\bea_futekia1', 39)",,,,
sprites\wil\1\wil_a11_nayamu1.png,bmp\tati\wil\1\wil_nayamua1,99.46236559,"('bmp\\tati\\wil\\1\\wil_nayamua1', 185)","('bmp\\tati\\lsp\\1\\lsp_var_center', 1)",,,
sprites\ber\1\ber_a21_def2.png,bmp\tati\ber\1\ber_defa2,99.38271605,"('bmp\\tati\\ber\\1\\ber_defa2', 161)","('sprites\\ber\\1\\ber_a21_warai3.png', 1)",,,
sprites\fea\1\fea_b11_def1.png,bmp\tati\fea\2\fea_defa1,99.03846154,"('bmp\\tati\\fea\\2\\fea_defa1', 103)","('sprites\\enj\\1\\enj_a11_def1.png', 1)",,,
sprites\dla\1\dla_a11_def3.png,bmp\tati\dla\1\dla_defa3,98.86363636,"('bmp\\tati\\dla\\1\\dla_defa3', 87)","('sprites\\dla\\1\\dla_a11_komaru1.png', 1)",,,
sprites\kir\1\kir_a11_warai2.png,bmp\tati\kir\1\kir_waraia2,98.79518072,"('bmp\\tati\\kir\\1\\kir_waraia2', 82)","('sprites\\rud\\1\\rud_a11_warai2.png', 1)",,,
sprites\enj\1\enj_a11_fuman2.png,bmp\tati\enj\1\enj_fumana2,98.75,"('bmp\\tati\\enj\\1\\enj_fumana2', 79)","('bmp\\tati\\enj\\1\\enj_nayamua1', 1)",,,
sprites\sha\1\sha_a11_tokui1.png,bmp\tati\sha\1\sha_tokuia1,98.71794872,"('bmp\\tati\\sha\\1\\sha_tokuia1', 77)","('bmp\\tati\\sha\\1\\sha_waraia3', 1)",,,
sprites\ber\1\ber_a21_warai4.png,bmp\tati\ber\1\ber_waraia4,98.68421053,"('bmp\\tati\\ber\\1\\ber_waraia4', 150)","('sprites\\lam\\1\\lam_a11_akuwarai3.png', 1)","('sprites\\eri\\1\\eri_a11_akuwarai3.png', 1)",,
sprites\wil\1\wil_a11_majime1.png,bmp\tati\wil\1\wil_majimea1,98.66666667,"('bmp\\tati\\wil\\1\\wil_majimea1', 74)","('sprites\\wil\\1\\wil_a11_majime1.png', 1)",,,
sprites\eri\1\eri_a11_akuwarai4.png,bmp\tati\eri\1\eri_akuwaraia4,98.66666667,"('bmp\\tati\\eri\\1\\eri_akuwaraia4', 74)","('sprites\\eri\\1\\eri_a11_akuwarai3.png', 1)",,,
sprites\dla\1\dla_a11_def1.png,bmp\tati\dla\1\dla_defa1,98.46153846,"('bmp\\tati\\dla\\1\\dla_defa1', 64)","('bmp\\tati\\wal\\1\\wal_ikaria1', 1)",,,
sprites\enj\1\enj_a31_komaru3.png,bmp\tati\enj\1\enj_komarua3,98.41269841,"('bmp\\tati\\enj\\1\\enj_komarua3', 62)","('bmp\\tati\\but\\1\\but_defa3', 1)",,,
sprites\rio\1\rio_a11_majime1.png,bmp\tati\rio\1\rio_majimea1,98.36065574,"('bmp\\tati\\rio\\1\\rio_majimea1', 60)","('bmp\\tati\\lsp\\1\\lsp_var_center', 1)",,,
sprites\gen\1\gen_a21_kashikomari1.png,bmp\tati\gen\1\gen_majimea2,98.30508475,"('bmp\\tati\\gen\\1\\gen_majimea2', 58)","('sprites\\nan\\1\\nan_a1_komaru3.png', 1)",,,
sprites\gen\1\gen_a11_majime1.png,bmp\tati\gen\1\gen_majimea1,98.03921569,"('bmp\\tati\\gen\\1\\gen_majimea1', 50)","('bmp\\tati\\ger\\1\\ger_defa1', 1)",,,
sprites\nat\1\nat_a12_nayamu3.png,bmp\tati\nat\1\nat_nayamua3,97.95918367,"('bmp\\tati\\nat\\1\\nat_nayamua3', 48)","('bmp\\tati\\nat\\1\\nat_komarua1', 1)",,,
sprites\be2\1\be2_a15_1_houshin1star.png,bmp\tati\be2\1\be2_housinb1,97.82608696,"('bmp\\tati\\be2\\1\\be2_housinb1', 45)","('sprites\\be2\\1\\be2_a15_1_houshin3star.png', 1)",,,
sprites\cur\1\cur_a11_nayamu1.png,bmp\tati\cur\1\cur_nayamua1,97.72727273,"('bmp\\tati\\cur\\1\\cur_nayamua1', 43)","('bmp\\tati\\wil\\1\\wil_majimea1', 1)",,,
sprites\enj\1\enj_a11_fuman1.png,bmp\tati\enj\1\enj_fumana1,97.56097561,"('bmp\\tati\\enj\\1\\enj_fumana1', 40)","('sprites\\enj\\1\\enj_a23_komaru4.png', 1)",,,
sprites\eri\1\eri_a11_warai2.png,bmp\tati\eri\1\eri_waraia2,97.14285714,"('bmp\\tati\\eri\\1\\eri_waraia2', 34)","('sprites\\eri\\1\\eri_a11_warai3.png', 1)",,,
sprites\but\1\but_b11_futeki4.png,bmp\tati\but\1\but_futekia4,97.14285714,"('bmp\\tati\\but\\1\\but_futekia4', 34)","('bmp\\tati\\bea\\1\\bea_iiwakea1', 1)",,,
sprites\bea\1\bea_a15_1_odoroki5.png,bmp\tati\bea\1\bea_odorokib5,96.96969697,"('bmp\\tati\\bea\\1\\bea_odorokib5', 32)","('bmp\\tati\\bea\\1\\bea_gamanb7', 1)",,,
sprites\kan\1\kan_a11_odoroki2.png,bmp\tati\kan\1\kan_odorokia2,96.96969697,"('bmp\\tati\\kan\\1\\kan_odorokia2', 32)","('bmp\\tati\\kan\\1\\kan_odorokia1', 1)",,,
sprites\fur\1\fur_a11_warai1.png,bmp\tati\fur\1\fur_waraia1,96.875,"('bmp\\tati\\fur\\1\\fur_waraia1', 31)","('bmp\\tati\\fur\\1\\fur_waraia8', 1)",,,
sprites\jes\1\jes_a11_komaru3.png,bmp\tati\jes\1\jes_komarua3,96.875,"('bmp\\tati\\jes\\1\\jes_komarua3', 31)","('bmp\\tati\\ros\\1\\ros_komarua4', 1)",,,
sprites\sha\1\sha_a11_def1.png,bmp\tati\sha\1\sha_defa1,96.875,"('bmp\\tati\\sha\\1\\sha_defa1', 31)","('sprites\\kan\\1\\kan_a11_def1.png', 1)",,,
sprites\wal\1\wal_a11_def1.png,bmp\tati\wal\1\wal_defa1,96.77419355,"('bmp\\tati\\wal\\1\\wal_defa1', 30)","('bmp\\tati\\wal\\1\\wal_defa2', 1)",,,
sprites\rud\1\rud_a11_komaru1.png,bmp\tati\rud\1\rud_komarua1,96.66666667,"('bmp\\tati\\rud\\1\\rud_komarua1', 29)","('bmp\\tati\\rud\\1\\rud_akuwaraia2', 1)",,,
sprites\zep\1\zep_a11_def1.png,bmp\tati\zep\1\zep_defa1,96.55172414,"('bmp\\tati\\zep\\1\\zep_defa1', 28)","('bmp\\tati\\zep\\1\\zep_waraia3', 1)",,,
sprites\bea\1\bea_a15_komaru3.png,bmp\tati\bea\1\bea_komarub3,96.55172414,"('bmp\\tati\\bea\\1\\bea_komarub3', 28)","('sprites\\bea\\1\\bea_a15_komaru1.png', 1)",,,
sprites\but\1\but_b11_aseru3.png,bmp\tati\but\1\but_aserua3,96.55172414,"('bmp\\tati\\but\\1\\but_aserua3', 28)","('bmp\\tati\\but\\1\\but_futekia5', 1)",,,
sprites\enj\1\enj_a11_nayamu1.png,bmp\tati\enj\1\enj_nayamua1,96.52173913,"('bmp\\tati\\enj\\1\\enj_nayamua1', 111)","('bmp\\tati\\enj\\1\\enj_defa1', 1)","('bmp\\tati\\ber\\1\\ber_waraia1', 1)","('bmp\\tati\\enj\\1\\enj_komarua3', 1)","('sprites\\but\\1\\but_b11_majime3.png', 1)"
sprites\mar\1\mar_a11_akuwarai1.png,bmp\tati\mar\1\mar_akuwaraia1,96.42857143,"('bmp\\tati\\mar\\1\\mar_akuwaraia1', 27)","('bmp\\tati\\mar\\1\\mar_akuwaraia3', 1)",,,
sprites\en2\1\en2_a11_def3c.png,bmp\tati\en2\1\en2_defa3c,96.2962963,"('bmp\\tati\\en2\\1\\en2_defa3c', 26)","('bmp\\tati\\en2\\1\\en2_defa3a', 1)",,,
sprites\bea\1\bea_a15_1_odoroki4.png,bmp\tati\bea\1\bea_odorokib4,96.2962963,"('bmp\\tati\\bea\\1\\bea_odorokib4', 26)","('bmp\\tati\\bea\\1\\bea_odorokia4', 1)",,,
sprites\kum\1\kum_a11_warai1.png,bmp\tati\kum\1\kum_waraia1,96.15384615,"('bmp\\tati\\kum\\1\\kum_waraia1', 25)","('bmp\\tati\\kum\\1\\kum_waraia2', 1)",,,
sprites\eva\1\eva_a11_akire1.png,bmp\tati\eva\1\eva_akirea1,96.15384615,"('bmp\\tati\\eva\\1\\eva_akirea1', 25)","('sprites\\nat\\1\\nat_a12_ikari1.png', 1)",,,
sprites\ros\1\ros_a11_komaru4.png,bmp\tati\ros\1\ros_komarua4,96,"('bmp\\tati\\ros\\1\\ros_komarua4', 24)","('bmp\\tati\\gap\\1\\gap_waraia2a', 1)",,,
sprites\rud\1\rud_a11_nayamu1.png,bmp\tati\rud\1\rud_nayamua1,96,"('bmp\\tati\\rud\\1\\rud_nayamua1', 24)","('sprites\\rud\\1\\rud_a11_komaru1.png', 1)",,,
sprites\rud\1\rud_a11_def1.png,bmp\tati\rud\1\rud_defa1,95.83333333,"('bmp\\tati\\rud\\1\\rud_defa1', 23)","('bmp\\tati\\msp\\1\\msp_c', 1)",,,
sprites\ger\1\ger_a11_def1.png,bmp\tati\ger\1\ger_defa1,95.55555556,"('bmp\\tati\\ger\\1\\ger_defa1', 43)","('sprites\\cor\\1\\cor_a11_def1.png', 1)","('bmp\\tati\\gen\\1\\gen_majimea1', 1)",,
sprites\rio\1\rio_a11_ikari1a.png,bmp\tati\rio\1\rio_ikaria1a,95.45454545,"('bmp\\tati\\rio\\1\\rio_ikaria1a', 21)","('bmp\\tati\\sak\\1\\sak_nakua3', 1)",,,
sprites\but\1\but_b11_futeki2.png,bmp\tati\but\1\but_futekia2,95.45454545,"('bmp\\tati\\but\\1\\but_futekia2', 21)","('bmp\\tati\\but\\1\\but_futekib2', 1)",,,
sprites\mar\1\mar_b11_warai1.png,bmp\tati\mar\2\mar_waraia1,95.23809524,"('bmp\\tati\\mar\\2\\mar_waraia1', 20)","('bmp\\tati\\mar\\2\\mar_waraia2', 1)",,,
sprites\kum\1\kum_a11_def1.png,bmp\tati\kum\1\kum_defa1,95,"('bmp\\tati\\kum\\1\\kum_defa1', 38)","('bmp\\tati\\kum\\1\\kum_waraia2', 1)","('bmp\\tati\\nan\\1\\nan_defa1', 1)",,
sprites\s00\1\s00_a11_odoroki2.png,bmp\tati\s00\1\s00_odorokia2,94.73684211,"('bmp\\tati\\s00\\1\\s00_odorokia2', 18)","('bmp\\tati\\s00\\1\\s00_odorokia1', 1)",,,
sprites\bea\1\bea_a11_iiwake3.png,bmp\tati\bea\1\bea_iiwakea3,94.73684211,"('bmp\\tati\\bea\\1\\bea_iiwakea3', 18)","('bmp\\tati\\bea\\1\\bea_futekia2', 1)",,,
sprites\but\1\but_b11_aseru2.png,bmp\tati\but\1\but_aserua2,94.44444444,"('bmp\\tati\\but\\1\\but_aserua2', 17)","('bmp\\tati\\but\\1\\but_futekia4', 1)",,,
sprites\jes\1\jes_a11_komaru1starkouhen.png,bmp\tati\jes\1\jes_komarua1,94.44444444,"('bmp\\tati\\jes\\1\\jes_komarua1', 17)","('bmp\\tati\\jes\\1\\jes_odorokia1', 1)",,,
sprites\enj\1\enj_a11_hanbeso1.png,bmp\tati\enj\1\enj_hanbesoa1,94.11764706,"('bmp\\tati\\enj\\1\\enj_hanbesoa1', 16)","('bmp\\tati\\enj\\1\\enj_komarua4', 1)",,,
sprites\be3\1\be3_b11_futeki2.png,bmp\tati\be2\2\be2_futekia2,94.11764706,"('bmp\\tati\\be2\\2\\be2_futekia2', 16)","('bmp\\tati\\be2\\2\\be2_futekib2', 1)",,,
sprites\bea\1\bea_a15_1_nayamu3.png,bmp\tati\bea\1\bea_nayamub3,94.11764706,"('bmp\\tati\\bea\\1\\bea_nayamub3', 16)","('bmp\\tati\\bea\\1\\bea_nayamua3', 1)",,,
sprites\eva\1\eva_b25_akire2go.png,bmp\tati\eva\1\eva_akirea2,93.75,"('bmp\\tati\\eva\\1\\eva_akirea2', 15)","('bmp\\tati\\eva\\1\\eva_odorokia1', 1)",,,
sprites\be3\1\be3_b11_nayamu1.png,bmp\tati\be2\2\be2_nayamua1,93.33333333,"('bmp\\tati\\be2\\2\\be2_nayamua1', 14)","('bmp\\tati\\be2\\2\\be2_nayamub1', 1)",,,
sprites\goh\1\goh_a11_hohoemi1.png,bmp\tati\goh\1\goh_hohoemia1,93.33333333,"('bmp\\tati\\goh\\1\\goh_hohoemia1', 14)","('sprites\\kum\\1\\kum_a11_def2.png', 1)",,,
sprites\be3\1\be3_b11_akuwarai1.png,bmp\tati\be2\2\be2_akuwaraia1,92.85714286,"('bmp\\tati\\be2\\2\\be2_akuwaraia1', 13)","('bmp\\tati\\be2\\1\\be2_akuwaraia1', 1)",,,
sprites\lam\1\lam_a11_majime2.png,bmp\tati\lam\1\lam_majimea2,92.85714286,"('bmp\\tati\\lam\\1\\lam_majimea2', 13)","('sprites\\bea\\1\\bea_a15_1_odoroki3.png', 1)",,,
sprites\s45\1\s45_a11_majime1.png,bmp\tati\s45\1\s45_majimea1,92.85714286,"('bmp\\tati\\s45\\1\\s45_majimea1', 13)","('sprites\\s45\\1\\s45_a11_odoroki1.png', 1)",,,
sprites\be3\1\be3_b11_def1.png,bmp\tati\be2\2\be2_defa1,92.30769231,"('bmp\\tati\\be2\\2\\be2_defa1', 12)","('bmp\\tati\\be2\\1\\be2_defa1', 1)",,,
sprites\mar\1\mar_a11_akuwarai2.png,bmp\tati\mar\1\mar_akuwaraia2,92.30769231,"('bmp\\tati\\mar\\1\\mar_akuwaraia2', 12)","('bmp\\tati\\mar\\1\\mar_akuwaraia3', 1)",,,
sprites\but\1\but_d11_nayamu1.png,bmp\tati\but\2\but_nayamua1,92.30769231,"('bmp\\tati\\but\\2\\but_nayamua1', 24)","('bmp\\tati\\but\\2\\but_nayamua1r', 1)","('bmp\\tati\\but\\1\\but_nayamua1', 1)",,
sprites\bea\1\bea_a11_komaru4.png,bmp\tati\bea\1\bea_komarua4,92.30769231,"('bmp\\tati\\bea\\1\\bea_komarua4', 12)","('bmp\\tati\\but\\2\\but_majimea3', 1)",,,
sprites\wal\1\wal_a11_ikari1.png,bmp\tati\wal\1\wal_ikaria1,92.30769231,"('bmp\\tati\\wal\\1\\wal_ikaria1', 12)","('bmp\\tati\\dla\\1\\dla_defa1', 1)",,,
sprites\kum\1\kum_a12_warai1.png,bmp\tati\kum\1\kum_waraia2,91.89189189,"('bmp\\tati\\kum\\1\\kum_waraia2', 34)","('bmp\\tati\\kum\\1\\kum_waraia1', 3)",,,
sprites\hid\1\hid_a11_fumu1.png,bmp\tati\hid\1\hid_fumua1,91.66666667,"('bmp\\tati\\hid\\1\\hid_fumua1', 11)","('bmp\\tati\\iew\\1\\iew_efe', 1)",,,
sprites\but\1\but_b25_majime4.png,bmp\tati\but\1\but_majimeb4,91.66666667,"('bmp\\tati\\but\\1\\but_majimeb4', 11)","('bmp\\tati\\but\\1\\but_majimeb7', 1)",,,
sprites\but\1\but_b11_aseru4.png,bmp\tati\but\1\but_aserua4,91.66666667,"('bmp\\tati\\but\\1\\but_aserua4', 11)","('bmp\\tati\\but\\1\\but_odorokia3', 1)",,,
sprites\nat\1\nat_a12_nayamu2.png,bmp\tati\nat\1\nat_nayamua2,91.30434783,"('bmp\\tati\\nat\\1\\nat_nayamua2', 21)","('bmp\\tati\\nat\\1\\nat_odorokia2', 1)","('sprites\\gen\\1\\gen_a11_majime1.png', 1)",,
sprites\but\1\but_d11_warai1.png,bmp\tati\but\2\but_waraia1,90.90909091,"('bmp\\tati\\but\\2\\but_waraia1', 10)","('bmp\\tati\\but\\1\\but_waraia1', 1)",,,
sprites\eva\1\eva_b25_komaru1.png,bmp\tati\eva\1\eva_komarua1,90.90909091,"('bmp\\tati\\eva\\1\\eva_komarua1', 10)","('sprites\\kir\\1\\kir_a11_warai2.png', 1)",,,
sprites\hid\1\hid_a11_majime1.png,bmp\tati\hid\1\hid_majimea1,90.90909091,"('bmp\\tati\\hid\\1\\hid_majimea1', 30)","('bmp\\tati\\hid\\1\\hid_majimea2', 3)",,,
sprites\ev2\1\ev2_a11_akuwarai2.png,bmp\tati\ev2\2\ev2_akuwaraia2,90,"('bmp\\tati\\ev2\\2\\ev2_akuwaraia2', 9)","('bmp\\tati\\ev2\\1\\ev2_akuwaraia2', 1)",,,
sprites\kir\1\kir_a27_majime1.png,bmp\tati\kir\1\kir_majimea1,90,"('bmp\\tati\\kir\\1\\kir_majimea1', 9)","('bmp\\tati\\kir\\1\\kir_futekia1', 1)",,,
sprites\be2\1\be2_b11_majime4.png,bmp\tati\be2\2\be2_majimea4,88.88888889,"('bmp\\tati\\be2\\2\\be2_majimea4', 8)","('bmp\\tati\\be2\\2\\be2_majimeb4', 1)",,,
sprites\but\1\but_d11_majime6r.png,bmp\tati\but\2\but_majimea6r,88.88888889,"('bmp\\tati\\but\\2\\but_majimea6r', 8)","('bmp\\tati\\but\\1\\but_majimea6r', 1)",,,
sprites\mar\1\mar_a11_niyari1.png,bmp\tati\mar\1\mar_niyaria2,87.5,"('bmp\\tati\\mar\\1\\mar_niyaria2', 7)","('bmp\\tati\\mar\\1\\mar_niyaria1', 1)",,,
sprites\fur\1\fur_a11_warai8.png,bmp\tati\fur\1\fur_waraia8,87.5,"('bmp\\tati\\fur\\1\\fur_waraia8', 7)","('sprites\\zep\\1\\zep_a11_warai3.png', 1)",,,
sprites\dla\1\dla_a11b_def3.png,bmp\tati\dla\1\dla_defa3b,87.5,"('bmp\\tati\\dla\\1\\dla_defa3b', 7)","('bmp\\tati\\dla\\1\\dla_defa3', 1)",,,
sprites\hid\1\hid_a11_def1.png,bmp\tati\hid\1\hid_defa1,87.5,"('bmp\\tati\\hid\\1\\hid_defa1', 14)","('bmp\\tati\\hid\\1\\hid_komarua1', 1)","('bmp\\tati\\eva\\1\\eva_komarua1', 1)",,
sprites\sha\1\sha_a11_fuman1.png,bmp\tati\sha\1\sha_fumana1,86.79245283,"('bmp\\tati\\sha\\1\\sha_fumana1', 46)","('bmp\\tati\\sha\\1\\sha_ikaria2', 7)",,,
sprites\goa\1\goa_b11_def1.png,bmp\tati\goa\1\goa_defa1,86.66666667,"('bmp\\tati\\goa\\1\\goa_defa1', 13)","('sprites\\wil\\1\\wil_b11_def1.png', 1)","('sprites\\wil\\1\\wil_b11_ikari1.png', 1)",,
sprites\but\1\but_d11_majime3.png,bmp\tati\but\2\but_majimea3,85.71428571,"('bmp\\tati\\but\\2\\but_majimea3', 6)","('bmp\\tati\\bea\\1\\bea_komarua4', 1)",,,
sprites\zep\1\zep_a13_warai7.png,bmp\tati\zep\1\zep_waraia7,85.71428571,"('bmp\\tati\\zep\\1\\zep_waraia7', 6)","('sprites\\fur\\1\\fur_a13_warai7.png', 1)",,,
sprites\gap\1\gap_a11_aseru1.png,bmp\tati\gap\1\gap_aserua1a,85.71428571,"('bmp\\tati\\gap\\1\\gap_aserua1a', 6)","('bmp\\tati\\gap\\1\\gap_aserua1', 1)",,,
sprites\cla\1\cla_a11_nayamu2.png,bmp\tati\kla\1\kla_nayamua3,85,"('bmp\\tati\\kla\\1\\kla_nayamua3', 17)","('bmp\\tati\\kla\\1\\kla_nayamua2', 3)",,,
sprites\ev2\1\ev2_a11_akuwarai7.png,bmp\tati\ev2\2\ev2_akuwaraia7,83.33333333,"('bmp\\tati\\ev2\\2\\ev2_akuwaraia7', 5)","('bmp\\tati\\ev2\\2\\ev2_fukigena2', 1)",,,
sprites\kin\1\kin_a11_naku2.png,bmp\tati\kin\1\kin_nakua2,83.33333333,"('bmp\\tati\\kin\\1\\kin_nakua2', 10)","('bmp\\tati\\kin\\1\\kin_majimea1', 1)","('bmp\\tati\\kin\\1\\kin_nakua1', 1)",,
sprites\gap\1\gap_a11_warai2a.png,bmp\tati\gap\1\gap_waraia2a,83.33333333,"('bmp\\tati\\gap\\1\\gap_waraia2a', 5)","('bmp\\tati\\jes\\1\\jes_komarua3', 1)",,,
sprites\eva\1\eva_b25_futeki1.png,bmp\tati\eva\1\eva_futekia1,83.33333333,"('bmp\\tati\\eva\\1\\eva_futekia1', 5)","('sprites\\eva\\1\\eva_b25_akuwarai1.png', 1)",,,
sprites\geo\1\geo_a11k_komaru2k.png,bmp\tati\geo\1\geo_komarua2k,83.33333333,"('bmp\\tati\\geo\\1\\geo_komarua2k', 5)","('bmp\\tati\\geo\\1\\geo_komarua4k', 1)",,,
sprites\mar\1\mar_a22_niyari1.png,bmp\tati\mar\1\mar_niyaria1,83.33333333,"('bmp\\tati\\mar\\1\\mar_niyaria1', 10)","('bmp\\tati\\mar\\1\\mar_niyaria2', 2)",,,
sprites\wil\1\wil_b11_ikari1.png,bmp\tati\wil\1\wil_ikaria1,81.81818182,"('bmp\\tati\\wil\\1\\wil_ikaria1', 9)","('bmp\\tati\\wil\\1\\wil_fumana1', 1)","('bmp\\tati\\wil\\1\\wil_niramua1', 1)",,
sprites\be2\1\be2_b11_fukigen3.png,bmp\tati\be2\2\be2_fukigena3,80,"('bmp\\tati\\be2\\2\\be2_fukigena3', 4)","('bmp\\tati\\be2\\2\\be2_fukigenb3', 1)",,,
sprites\be3\1\be3_b11_futeki1.png,bmp\tati\be2\2\be2_futekia1,80,"('bmp\\tati\\be2\\2\\be2_futekia1', 4)","('bmp\\tati\\be2\\2\\be2_futekib1', 1)",,,
sprites\lam\1\lam_a11_odoroki2.png,bmp\tati\lam\1\lam_odorokia2,80,"('bmp\\tati\\lam\\1\\lam_odorokia2', 4)","('bmp\\tati\\dla\\1\\dla_defa3b', 1)",,,
sprites\rud\1\rud_a14_majime2.png,bmp\tati\rud\1\rud_majimea2g,76.92307692,"('bmp\\tati\\rud\\1\\rud_majimea2g', 10)","('bmp\\tati\\rud\\1\\rud_majimea1g', 3)",,,
sprites\kan\1\kan_a11_komaru1.png,bmp\tati\kan\1\kan_komarua1,76.19047619,"('bmp\\tati\\kan\\1\\kan_komarua1', 32)","('bmp\\tati\\kan\\1\\kan_odorokia1', 10)",,,
sprites\rg6\1\rg6_e11_odoroki1.png,bmp\tati\rg6\2\rg6_odorokia1,75,"('bmp\\tati\\rg6\\2\\rg6_odorokia1', 6)","('bmp\\tati\\rg6\\2\\rg6_odorokia2', 2)",,,
sprites\rud\1\rud_a14_nayamu1.png,bmp\tati\rud\1\rud_nayamua1g,75,"('bmp\\tati\\rud\\1\\rud_nayamua1g', 3)","('sprites\\rud\\1\\rud_a14_akuwarai1.png', 1)",,,
sprites\cla\1\cla_a15_nayamu2.png,bmp\tati\kla\1\kla_nayamua3g,75,"('bmp\\tati\\kla\\1\\kla_nayamua3g', 3)","('bmp\\tati\\kla\\1\\kla_nayamua2g', 1)",,,
sprites\hid\1\hid_a12_majime1.png,bmp\tati\hid\1\hid_majimea1g,75,"('bmp\\tati\\hid\\1\\hid_majimea1g', 12)","('bmp\\tati\\hid\\1\\hid_majimea2g', 4)",,,
sprites\mar\1\mar_b22_sakebu1.png,bmp\tati\mar\2\mar_sakebua1,75,"('bmp\\tati\\mar\\2\\mar_sakebua1', 3)","('sprites\\sak\\1\\sak_a11_naku2.png', 1)",,,
sprites\mar\1\mar_b11_akuwarai1.png,bmp\tati\mar\2\mar_akuwaraia1,75,"('bmp\\tati\\mar\\2\\mar_akuwaraia1', 3)","('sprites\\sak\\1\\sak_a21_naku1.png', 1)",,,
sprites\geo\1\geo_a11k_ikari4k.png,bmp\tati\geo\1\geo_ikaria3k,,MANUAL_NOTE: typo in pachinko path,,,,
sprites\mar\1\mar_b11_fukigen2.png,bmp\tati\mar\2\mar_fukigena1,75,"('bmp\\tati\\mar\\2\\mar_fukigena1', 6)","('bmp\\tati\\mar\\2\\mar_fukigena2', 2)",,,
sprites\geo\1\geo_a11_hohoemi1.png,bmp\tati\geo\1\geo_hohoemia1,72.46376812,"('bmp\\tati\\geo\\1\\geo_hohoemia1', 50)","('bmp\\tati\\geo\\1\\geo_waraia2', 19)",,,
sprites\goh\1\goh_a11_omakase2.png,bmp\tati\goh\1\goh_omakasea2,72,"('bmp\\tati\\goh\\1\\goh_omakasea2', 18)","('bmp\\tati\\goh\\1\\goh_omakasea3', 7)",,,
sprites\rg2\1\rg2_a12_odoroki1.png,bmp\tati\rg2\1\rg2_odorokia1,71.42857143,"('bmp\\tati\\rg2\\1\\rg2_odorokia1', 5)","('bmp\\tati\\rg2\\1\\rg2_odorokia2', 2)",,,
